cluster_id,topic_name,topic_description,keywords,cluster_size_chunks,cluster_weight_total,classifier_model,final_prompt_sha256,final_prompt_path
173,Enactment and definitional updates to state statutes across agencies,"Compilation of legislative amendments and definitional changes across workers' compensation, taxation, conservation programs, municipal definitions, and financial services statutes.","['statutes', 'amendments', 'definitions', 'enactment', ""workers' compensation"", 'tax notices', 'conservation camps', 'boards governance', 'credit unions', 'public notice']",92,3.0880393244130815,openai:gpt-5-nano,3a49430a3addbf85bc7e0a680c39e4971fbc44577d1f8bc552385914a904cc59,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
174,Public legal notices and municipal actions (non-zoning),"A mixed set of probate/public notices, city/town board actions, street abandonment, demolition bidding, and real estate notices, with no zoning or land-use provisions dominating.","['public notices', 'hearings', 'probate', 'guardian', 'city council', 'demolition bids', 'abandonment of street', 'minutes', 'bids', 'contracts', 'bonding', 'real estate ads']",69,7.2379000084882446,openai:gpt-5-nano,b9c2333a4de1647c1dd65817d8d546202133097059ff2cdf6445419a8c97c6af,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
175,Public hearing notices for probate estates and mortgage foreclosures,"Public newspaper notices announcing probate hearings, publication requirements, creditor claims, and foreclosure proceedings.","['probate', 'hearing', 'notice', 'publication', 'estate', 'creditor', 'mortgage foreclosure', 'service', 'interested parties']",415,28.032438474154308,openai:gpt-5-nano,283f3e8a909c1994742aee9a75f880dd0815d35611b066ca69c4016ee54b9233,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
176,Ordinance amending zoning regulations and creating districts,"Legal notices documenting amendments to zoning codes, changes to district classifications, and creation of zoning districts, including public hearing notices and site-plan conditions.","['ordinance', 'zoning', 'rezoning', 'districts', 'parking', 'nonconforming_uses', 'public_hearing', 'planning_commission', 'city_council', 'site_plan']",30,4.976551226551226,openai:gpt-5-nano,34ad6246b66433b15e412e7a82bc9200db7054d5219d278272cb2ae81f5a517f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
177,Public hearings to change zoning districts (rezoning cases),"A cluster of newspaper notices announcing rezoning requests and district amendments, with hearings before the Planning and Zoning Commission and City Council to modify district classifications (e.g., R-1 to C-2, C-3 to C-4).","['rezoning', 'public hearing', 'planning commission', 'city council', 'zoning district', 'zoning map', 'amendment', 'notice', 'R-1', 'R-2', 'R-3', 'C-2', 'C-3', 'C-4', 'district change']",53,3.3969026268392817,openai:gpt-5-nano,fb5b0816cc2e0dc235e33be8f224bf0a6bca23a30ef5811bbb8b8acc5ceffc0d,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
178,Rezoning parcels and amending the official zoning map,"Cluster comprises city ordinances that reclassify multiple parcels by changing their district designations on the official zoning map, with planning commission review and city council approval, and conditions such as building-permit timelines.","['rezoning', 'official zoning map', 'zone change', 'R-1', 'R-2', 'R-3', 'C-3', 'C-4', 'public hearing', 'planning commission', 'city council', 'building permit', 'ten months']",71,3.4835444438726255,openai:gpt-5-nano,efd85f5269406eb2300346b443223e56aabf42db7bcc5b0a54714ff44dd0940a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
179,Public legal notices and probate filings,"A cluster of newspaper notices including legal notices, probate filings, and related public announcements used to inform the community about court actions, estates, and property transactions.","['legal notice', 'probate', 'for rent', 'auctions', 'classifieds', 'real estate ads', 'public notices']",42,5.836742424242423,openai:gpt-5-nano,1fde110833c615c7d908e858fe3c52d12b9164479ab38fad6c1aa1c1520df634,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
18,Public hearing on annexation with transitional zoning rules,"Notice of annexation that preserves existing county zoning classifications until Town zoning is applied, with a six‑month cap; includes an ordinance copy and a public hearing notice.","['annexation', 'transitional zoning', 'public hearing', 'county zoning classifications', 'Town zoning', 'territory', 'accurate map', 'ordinance', 'notice', 'Council']",52,3.806140350877196,openai:gpt-5-nano,44df7f2c8b36b78fb3a104c92a71e1d4a9eff09d24d3534acf0d14064240ade4,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
180,Amendment to fair housing definitions and purpose,"A municipal ordinance amendment focused on the fair housing chapter. It updates definitions of housing and unlawful discrimination and refreshes the purpose to strengthen protections against discriminatory housing practices, approved by the city council as an ordinance.","['fair housing', 'discrimination', 'open housing', 'definitions', 'city ordinance', 'anti-discrimination']",88,4.667650397892199,openai:gpt-5-nano,a1b92b394b340695a50765739e675ee34bae7f62da4c78f788c0467573afbaeb,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
181,Requests to rezone properties and adjust district maps,"Petitions to change zoning designations on parcels and alter district classifications on the zoning map, including changes from R-2 and AGR to R-0 and B-1 in county records.","['rezoning', 'district map', 'R-2', 'R-0', 'agr', 'B-1', 'Pet No 196', 'Pet No 202', 'county commission', 'Madison County']",35,3.669304232283773,openai:gpt-5-nano,14d6feeb9ef40e0ee58fb769d3aa6f88baf2394600d97b1746ba7b8a31969a8d,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
182,"Rezoning requests, text amendments, and CUPs with site plan conditions","Notice-heavy zoning cluster covering map rezones, code text amendments, and conditional use permits, including planning commission hearings and site plan compliance requirements.","['rezoning', 'text amendment', 'conditional use permit', 'site plan', 'planning commission', 'public hearing', 'zoning map', 'UPR', 'A to I-4', 'RS-1', 'RS-2', 'RM-2', 'C-4', 'PRD-2', 'RMD']",59,4.491973949646368,openai:gpt-5-nano,0a913faf4e13b85a4512be0a55f6e68cf75ba2b721989c271535ae8cd22367f0,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
183,Public hearing to amend residential district uses in Bolivar code,"Notice of proposed amendments to Bolivar's residential district rules, including removal of certain housing types and restricts on density, with a public hearing to consider changes.","['public hearing', 'amendment', 'residence district', 'permitted uses', 'Ordinance No. 140', 'Bolivar']",52,6.137589208177447,openai:gpt-5-nano,09b0759937fd5ab1bb62e526d44b99082c8fb155fc4bc615642a449d34c167d1,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
184,Amend zoning map to create F local retail district,"Procedural map amendment creating a new F local retail district by reclassifying land from B zone, with notice and ordinance enactment.","['F zone', 'local retail district', 'rezone', 'public hearing', 'McMurry Park Addition', 'B zone', 'A zone', 'district boundaries']",109,17.147110242698474,openai:gpt-5-nano,2f75ebc757bca379ec45c0fb3956ccc10bc014653f06d064e31407dd1c2f9891,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
185,Rezoning to RM-D and district map/code text amendments,"Cluster describes city actions to reclassify zoning districts (map changes) and to amend the land development code through ordinances and text amendments, with public notice and procedural adoption.","['rezoning', 'district reclassification', 'text amendments', 'Land Development Code', 'zoning map changes', 'public hearing', 'building permit deadline', 'Community Regional district', 'Agricultural District', 'Residential Duplex RM-D', 'RM12D', 'RM12']",209,16.725189022363928,openai:gpt-5-nano,07f879eed66eba38d774b7e7bba25b25254a5975866005d56eebee3c1b021e7a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
186,Rezoning petition and sign-variance public hearing notice,"A mixed cluster containing a public hearing notice for a zoning change petition (rezoning from R-X to B-4) and a variance to allow existing non-conforming signs, published in a zoning board context; other items in the cluster are non-zoning classified ads.","['rezoning', 'R-X', 'B-4', 'signs', 'variance', 'public hearing', 'notice', 'petition', 'ZBA']",98,8.916538600228552,openai:gpt-5-nano,a0509f8d9c68e1a3c994334325cddf507c5e7f7a8ce1f575c8db9c873962b7b9,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
187,General classifieds and notices in the newspaper,"Non-zoning newspaper content consisting of ad sections, service listings, and miscellaneous notices.","['advertising', 'classifieds', 'ads', 'notices', 'newspaper', 'services']",34,2.9846606008370724,openai:gpt-5-nano,c1369797ffd4a0aa8a989b4e43126e7842f7e816920e95ae056f5ee12053f76d,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
188,"Ordinances authorizing leases, bids, and street vacations","Non-zoning municipal ordinances dealing with land leases, public works bidding, and street vacations, including emergency provisions and repeal of conflicting rules.","['lease of municipal lands', 'sealed bids', 'land lease', 'streets vacated', 'sewer project bids', 'emergency ordinance', 'repeal conflicting ordinances']",97,4.647683019751227,openai:gpt-5-nano,d74e1d2441178438c3f826eec9ea2ccabc1bdc4811a780d2f8d5998f668e3c2f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
189,Amendments to zoning definitions and special exceptions,"This cluster centers on textual amendments to a city zoning code, including revising definitional terms (e.g., Automotive Repair Yard), clarifying relationships between use districts and area districts, updating sections on definitions and special exceptions, and provisions for maintaining the Official Zoning Atlas; it also includes public hearing notices related to these amendments.","['automotive repair yard', 'definitions', 'special exceptions', 'use district', 'area districts', 'Official Zoning Atlas', 'amendments', 'public hearing', 'zoning ordinance']",77,12.826037851037844,openai:gpt-5-nano,6ff2ad6ad764d5bca1a4c786df4d9258ee5cd107ad4699ffce917980e739c618,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
19,Three-Foot Sign Setback and Zoning Permit Regulations,"Procedural and substantive rules governing free-standing and attached signs, including location limits, building attachment requirements, and permit processes under the municipal zoning code.","['sign regulations', 'zoning permit', 'sign setback', 'three feet', 'standpipe', 'fire escape', 'Residential district', 'Board of Zoning Appeals', 'free-standing signs', 'attach to building', 'official traffic signs']",43,6.873135198135196,openai:gpt-5-nano,7ed5a891b9b0c67126f93a40500fe578f368f1b54c740e556c24f306851150f7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
190,Public hearing notices for municipal actions,Newspaper notices announcing upcoming public hearings related to city actions; purely procedural notices lacking substantive zoning content.,"['public hearing', 'notice', 'newspaper', 'city council', 'planning commission', 'municipal action']",50,3.0068985251091584,openai:gpt-5-nano,0ff00c7f1c1942f472e22b93034d5f4c4c5f273234276ffe1c097e983ded30b0,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
191,Adoption of several ordinances identified by numbers,"Procedural cluster showing municipal ordinances being adopted, without substantive zoning content.","['ordinance', 'adoption', 'numbers', 'municipal', 'procedure']",87,4.922899276310178,openai:gpt-5-nano,c6c3b214185ea2f8a455e8c06ff26192aec9df066611b33dc41c439b8e0de6ed,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
192,Public hearing notices to amend definitions and zoning map,"A set of notices announcing public hearings for amendments to the zoning ordinance text and the official zoning map, with planning commission review and council action, including definition updates.","['public hearing', 'amendments', 'zoning ordinance', 'zoning map', 'definitions', 'planning commission', 'city council']",214,22.26619874774572,openai:gpt-5-nano,8ade5070480ca01eb6107469e21f94db2f4b49a669514939248cf251d4d62fd4,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
193,Amending zoning text to divide districts and regulate height,"Newspaper clippings show ordinance amendments to the city zoning code, creating and refining district boundaries and imposing height, yard/open-space, and lot-occupancy rules.","['districts', 'height', 'bulk', 'lot occupancy', 'yards', 'ordinance amendment', 'zoning code', 'Hutchinson', 'trades and uses']",211,16.099179555033594,openai:gpt-5-nano,50334bf523d179844d13395f10edc6272b4f92e30f156bae2d5f4e275be8a69e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
194,City clerk attestation and newspaper publication of city notices,"Non-zoning municipal procedural text focused on attestation, publication, and advertisement of official notices.","['city clerk', 'attestation', 'publication', 'newspaper notice', 'advertisement', 'official record']",289,20.30050351116852,openai:gpt-5-nano,6a78bd66a64014e8f0d3dfa73c5f642584a3fa905f0060105505e394cf5cf1fd,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
195,Public hearing to rezone parcels from R-1B to B-4,"Notice of proposed map amendment to reclassify parcels from residential R-1B to general-business B-4, including Lot E, Saxet-Community Center tract, with zoning ordinance/map amendments.","['rezoning', 'zoning map', 'R-1B', 'B-4', 'public hearing', 'notice', 'amendment', 'Lot E', 'Saxet-Community Center']",85,8.995955678308611,openai:gpt-5-nano,09ce539446c55172f1cb10dc02ba7f0a2a0815eb2c0fd89b527770d7be83ad68,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
196,Public notices and amendments affecting landscape and zoning provisions,"A mixed cluster containing public hearing notices, ordinance amendments, and landscape-code updates tied to zoning provisions, alongside unrelated legal notices.","['public hearing', 'landscape code', 'ordinance amendment', 'first reading', 'sections 4.i and 4.1', 'Brownsville', 'zoning ordinance', 'notice', 'copies available for public inspection']",329,36.911408921051844,openai:gpt-5-nano,0369d2ae70b267905abac8df35abce8a4e808777b7c22657a767bd72d8c31d17,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
197,Public legal notices with unspecified regulatory content,"Cluster consists of newspaper legal notices that do not present identifiable zoning actions or specific land-use rules; content appears as generic notices rather than zoning amendments, maps, or permits.","['legal notices', 'public notices', 'broadcasting', 'tower', 'transmitter']",73,3.9120976297092676,openai:gpt-5-nano,d61da3466efc96b13f32685e9ff83307e72c4a84f5822e03b84594116a204ac8,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
198,Sign definitions and regulations for signage and nonconforming signs,"Code provisions establishing sign types, definitions, permitted features, and nonconforming rules, including dimensional limits on sign area and placement.","['signs', 'sign definitions', 'nonconforming signs', 'advertising signs', 'wall signs', 'canopy signs', 'banner signs', 'sign face', 'sign area', 'percent of façade', 'permanently affixed']",30,1.985549585925415,openai:gpt-5-nano,95ec408004aee0e1b48bd68b8fc4f659188b181c8df68993a43b0e525a9aed44,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
199,Ambiguous public notices with minimal content,"Cluster likely contains header-level public notices or placeholder text without substantive zoning or land-use detail, suggesting non-zoning content or incomplete extracts.","['public notice', 'header', 'incomplete content', 'newspaper clipping', 'unclear']",51,3.499578186074855,openai:gpt-5-nano,617e328c777267bd149aa32c150db0814824bc22eb5c7f818816d91a21cee5f0,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
2,Rezoning map amendments and annexation proceedings,"Cluster centers on ordinances and resolutions that change zoning classifications and initiate annexation, including notices and hearings; includes non-zoning text amendment examples to show scope.","['rezoning', 'zoning map amendment', 'R-2 to R-5', 'PBC-2', 'annexation', 'Kitty Hawk Addition', 'notice of hearing', 'City Council', 'exhibits', 'ordinance', 'resolution']",242,14.276442233802172,openai:gpt-5-nano,e9cf5090836fadad94f065bb495e8e839c535828206690860ddc956e497f8fed,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
20,Civil court summons and complaint notices,"Public legal notices announcing civil actions, summons, and response deadlines from a county Superior Court.","['summons', 'notice to defend', 'civil action', 'Superior Court', 'Stanislaus County', 'defendants', 'plaintiffs', 'attorneys']",50,2.2351840463321078,openai:gpt-5-nano,7a8f9d759d8e50a1c829f05a36ac1ecc85a1c9e25987941cc1e186ab1f7a733b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
200,Publication metadata and issue identifiers in newspaper clippings,"Non-zoning excerpt characterized by publication dates, issue identifiers, and page fragments without regulatory content.","['publication dates', 'issue identifiers', 'page fragments', 'newspaper clippings', 'page numbers', 'dates']",54,3.3524934329260034,openai:gpt-5-nano,89ccda66fc1795e91aede92f8f015a768008170e7671b5c217bce6c2c930820b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
201,Public improvement resolutions and assessment hearings,"Legal actions by city governing bodies to authorize and fund street, sewer, and related improvements, establish improvement districts, and hold public hearings.","['improvement district', 'curb and gutter', 'street paving', 'notice and hearing', 'cost estimation', 'cost apportionment', 'resolution', 'petition', 'board action', 'sanitary sewer', 'centerline streets', 'street projects']",136,7.233672242022555,openai:gpt-5-nano,7ec2c2a8f511091e1af72e229a561221d211a6286dd4f9d4fabf08f23a5313a7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
202,Zoning map changes and related hearing notices,"Notices and actions related to zoning map changes, special exceptions, and ordinance amendments, with some non-zoning public notices present.","['zoning', 'map amendment', 'special exception', 'ordinance amendment', 'public hearing']",276,24.27120449834652,openai:gpt-5-nano,4ca3fb3556dd736661a5b84a6b89680dfa2bb51c7c2408440c0c1d26e985bdc9,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
203,"Emergency city ordinances authorizing bids, contracts, and prohibitions","Non-zoning city ordinances that authorize bidding, procurement, prohibitions (e.g., parking), and emergency measures via council action.","['parking meters', 'bids', 'contracts', 'emergency ordinance', 'insurance procurement', 'prohibit parking', 'city council', 'ordinance']",41,2.5584700584061197,openai:gpt-5-nano,3a14a0ebad3a33e0d36b9e71cdc60093101bb6a8a7d42441c1be1d1e9b60c97e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
204,Public hearing notice by zoning board of appeals,Mixed cluster containing zoning board of appeals public hearing notices alongside unrelated probate and court notices.,"['public hearing', 'zoning board of appeals', 'Perry Township', 'Massillon', 'notice of hearing', 'township offices']",196,14.145177539271453,openai:gpt-5-nano,12ff461ad4f5d7b7a1b4bc1f9a69eabf39256663306a4e940e8fbd9d140c9fa0,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
205,Condemnation hearing procedure for unsafe structures,"Procedural framework for condemning unsafe or dangerous structures, including officer filings, notices, hearings, and orders to repair or demolish under city code.","['unsafe structures', 'condemnation', 'hearing', 'notice of hearing', 'enforcing officer', 'Governing Body', 'repair', 'demolish', 'K.S.A. 12-1750']",58,6.66859203598334,openai:gpt-5-nano,17ac8617093e5c66ee7dd415b2c7d350685306e1902cd980647dc8320b0e2731,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
206,Job advertisements and help-wanted notices,"A collection of newspaper classifieds listing current openings, qualifications, salaries or benefits when shown, and contact instructions for applicants.","['employment', 'classifieds', 'jobs', 'help wanted', 'hiring', 'contact information']",302,17.78739406100955,openai:gpt-5-nano,1995e4a3ebbb53517b1eaffdd87deaf1f24267c428d8d6f9e4d5cf3aa440b361,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
207,Trash collection rules and litter enforcement ordinances,"A set of municipal regulations governing garbage collection, recycling, litter control, and related enforcement actions, including amendments and notices.","['garbage', 'dumping', 'litter', 'recycling', 'fees', 'enforcement', 'ordinance', 'city council']",52,2.8940766765994304,openai:gpt-5-nano,b78931bf23a2de86b4ab5d60553e17d628237053d0db79235a15d4dd459d3fe9,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
208,Definitions of sewer system terms in sanitary service ordinance,"Definitions section of a municipal sanitary sewer service ordinance, establishing terms such as BOD, Building Drain, Building Sewer, Sanitary Sewer, and related concepts used in regulatory language. Not a zoning topic; focuses on service and wastewater terminology.","['BOD', 'Building Drain', 'Building Sewer', 'Sanitary Sewer', 'Combined Sewer', 'Building Drain or Building Sewer - Storm', 'Definitions', 'Sanitary sewer service', 'Standard Methods', 'Agreement for Service']",36,1.2744196529186385,openai:gpt-5-nano,507dec30c5a0d6a3952990f484a22e3802008651f6bf17b13a297ee1ebf6d2a9,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
209,Water and sewer rate amendments for city utility,"Updates to the city’s water and sewer billing structure, including minimum charges, tiered rates, and added-unit charges for multi-unit meters.","['water rates', 'sewer charges', 'minimum charge', 'tiered pricing', 'added unit charge', 'master meter', 'commercial charges', 'rate amendment']",102,6.3860025748856035,openai:gpt-5-nano,8d6b50fcb1e672e2894273f10e850f8ca7c51cd3f03c07e6240ae65ff0791f82,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
21,Plat approvals with conditions and performance bonds,Procedural ordinances approving subdivision plats with required improvements and financial sureties; city council acceptance and filing.,"['plat approval', 'subdivision', 'conditions', 'sureties', 'sidewalks', 'landscaping', 'monuments', 'inspections', 'deeds', 'city council', 'ordinance']",40,2.1347186147186146,openai:gpt-5-nano,6eb155306407bd2e41550155ed11797d5b96213ec4de3eafd496f528a06370e4,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
210,City council studies zoning plan,"Newspaper note that Rexburg City Council is studying a zoning plan; cluster includes this zoning planning item among many non-zoning notices, indicating mixed content with procedural zoning activity.","['Rexburg', 'city council', 'zoning plan', 'planning', 'local government', 'district']",77,8.602951215451215,openai:gpt-5-nano,ac43839af461e60071360b6a15c199473fd94e97cdd90e0ac238f6617552ce7e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
211,Emergency financing ordinance to fund sewer and street projects,"Cluster consists of city ordinances authorizing temporary notes and bond financing to pay for public improvements (sanitary sewers, sidewalks, street work). Texts frequently declare an emergency or rely on statutory authority, specify governing body action, and outline repayment through bonds or special assessments.","['temporary notes', 'bonds', 'sanitary sewer', 'sidewalks', 'streets', 'emergency ordinance', 'public improvements']",36,1.7868032733221517,openai:gpt-5-nano,8d01217e7a71d82b5eb8baa3ac41491f85a48c08001287955b3bdd890e7c0d58,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
212,Public notices of probate hearings and estate administration,"Notices published for probate court proceedings related to estate administration, including appointment of administrators/administratrices and guardians, with deadlines for defenses.","['probate', 'estate administration', 'notice of hearing', 'administration', 'administratrix', 'guardian', 'petition', 'hearing', 'appointment']",480,28.16125735275908,openai:gpt-5-nano,b0635b15840e512305e33ffa5b923b3589af84facce5742b58f5d96040dc378d,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
213,Zoning district reclassification by ordinance amendment,"Cluster includes a zoning map amendment by ordinance to reclassify a tract’s zoning district, mixed with unrelated legal/notices.","['rezoning', 'zoning map amendment', 'district classification', 'ordinance', 'public notice', 'tract', 'amendment']",35,2.6784445087076674,openai:gpt-5-nano,d5312d40ce6c6ad6d9fa6cd883b3ac35a4c37d1e36e550215e8d56d37ccf567c,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
214,Sign height and size limits in local ordinance,"Regulatory text detailing permissible dimensions and types of signs (height, area, and placement) within the municipality's ordinance.","['signs', 'height', 'area', 'projecting signs', 'canopy signs', 'temporary signs', 'Section 5-705d', 'Section 5-705f', 'ordinance']",328,21.25231006590231,openai:gpt-5-nano,d27d34450a5e89ea2333bbefe4f247163031d2db35a518da220de279899e646f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
215,Driveway width and curb-cut standards for site access,"Regulatory provisions setting driveway widths, curb-cut limits, spacing along street frontages, and related site plan review criteria for nonresidential properties.","['driveway', 'curb cut', 'site plan review', 'driveway width', 'frontage', 'driveway spacing', 'corner clearance', 'class II', 'class III', 'traffic access']",52,1.2063637364248592,openai:gpt-5-nano,43bd1f3eb8d4a562da4685695f7c8e832a94c1a5e1331573909c7ae3d670093e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
216,Adoption of Uniform Fire Code and fireworks definitions,"Municipal actions to adopt the Uniform Fire Code (1991 edition) with amendments and to define fireworks terms within the city code, codifying fire-safety standards unrelated to zoning.","['fire code', 'fire safety', 'Uniform Fire Code', 'fireworks', 'definitions', 'ordinance', 'amendment', 'adoption']",154,10.320545817182923,openai:gpt-5-nano,d90af107ecc4cd347b799f9620fb0a44a12dbc9dd62ac87c0816b9e78d6f5514,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
217,Frontage-based sign area limits and permit requirements,"Regulatory text prescribing signage standards across districts, including maximum sign area by frontage, limits on sign numbers per premises, open-house/real-estate signs, temporary subdivision signs, and the requirement that signs obtain a permit from the city administrator; also defines sign zones A–D for permitted signs.","['signs', 'sign zones', 'sign permits', 'real estate signs', 'open house signs', 'projecting signs', 'frontage', 'district signage']",381,23.874787757334524,openai:gpt-5-nano,57829c819eaa9c1383b9ff4b7628891fa1c2fa291e4dd50e1fac53a2d7f86b46,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
218,Public hearing notices for zoning map changes and text amendments,"Procedural notices and hearings related to zoning map changes and text amendments, including planning commission recommendations and city council final action.","['public hearing notice', 'amendment', 'zone boundary', 'planning commission', 'city council', 'notice publication', 'hearing timeline', 'reclassification', 'amend map', 'amend text']",62,3.512519629779689,openai:gpt-5-nano,fde66ef76f35425d6bb05f536b0183843e873f42cc57ec1b4f0cfd052f6084d1,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
219,Electrical permit requirements and inspection enforcement,"Municipal ordinances establishing permits for electrical work, inspector authority, inspection rights, and related fees and enforcement provisions.","['permits', 'electrical code', 'inspections', 'enforcement', 'fees', 'compliance', 'ordinance', 'electrical inspector']",70,4.2411998927701005,openai:gpt-5-nano,e9d749499f671bd002eaa2eccd38e615ef4fde1b33f7148cb2ec0d82aebbb94c,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
